"state";"district";"month";"1st";"2nd";"3rd";"4th";"5th";"6th";"7th";"8th";"9th";"10th";"11th";"12th";"13th";"14th";"15th";"16th";"17th";"18th";"19th";"20th";"21st";"22nd";"23rd";"24th";"25th";"26th";"27th";"28th";"29th";"30th";"31st"
"Bihar";"Khagaria";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.73567;2.90159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0480893;0.0;1.16674;2.99e-06;0.0;0.0;0.0;0.0;0.0
"Bihar";"Kishanganj";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.620904;0.0;0.606323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Lakhisarai";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.31642;3.20349;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.29064;1.92001;0.478285;0.00023616;0.0;0.0;0.0;0.0;0.0
"Bihar";"Madhepura";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.223702;2.03428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.414453;0.179994;0.0880807;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Madhubani";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000692487;0.0;0.0985754;1.6113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Munger";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7009;2.34428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.351248;0.44697;1.5567;0.186369;0.0;0.0;0.0;0.0;0.0
"Bihar";"Muzaffarpur";1;0.0;0.0;0.0;0.0;0.0;0.0;0.131418;0.0;0.0;0.0;0.0;1.01612;1.79796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0167517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Nalanda";1;0.0;0.0;0.0;0.0;0.0;0.0;3.23e-05;0.0;0.0;0.0;0.0;2.26218;3.66471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.62878;0.551884;3.47051;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Nawada";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.85717;8.67895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0150377;0.0;12.2091;3.00637;0.752479;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Pashchim Champaran";1;0.0;0.0;0.0;0.0;0.0;0.035242;1.05195;0.103992;0.0;0.0;0.0;0.320266;4.51639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.991713;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Patna";1;0.0;0.0;0.0;0.0;0.0;0.0;0.242661;0.0;0.0;0.0;0.0;0.948876;8.75121;0.00787492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.72469;0.261093;1.63405;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Purbi Champaran";1;0.0;0.0;0.0;0.0;0.0;0.0;1.05813;0.167985;0.0;0.0;0.0;0.836057;2.04478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00703553;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Purnia";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0940087;1.66315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0654077;0.0957708;0.00715847;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Rohtas";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45107;2.66341;2.88846;4.05126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.3858;0.121929;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Saharsa";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00118112;0.0;0.55904;0.930372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.735308;0.0;0.0210133;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Samastipur";1;0.0;0.0;0.0;0.0;0.0;0.0;0.74169;0.0;0.0;0.000819134;0.0;0.396123;5.6744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0930278;0.0;0.386944;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Saran";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0255287;0.0;0.0;0.0;0.0;2.01059;4.82037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.21417;0.0178777;0.00698012;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Sheikhpura";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.74322;4.40757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.2754;1.34318;0.783856;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Sheohar";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0724461;0.0;0.0;0.0;0.0;0.931397;0.818296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Sitamarhi";1;0.0;0.0;0.0;0.0;0.0;0.0;0.1396;0.0;0.0;0.0;0.0;0.751597;1.01557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Siwan";1;0.0;0.0;0.0;0.0;0.0;0.0;0.534534;0.0;0.0;0.0;0.0;8.12482;2.3696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.510051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Supaul";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.199085;2.51069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0349693;0.0983804;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Bihar";"Vaishali";1;0.0;0.0;0.0;0.0;0.0;0.0;2.45e-05;0.0;0.0;0.0;0.0;0.901031;4.32371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.407941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chandigarh";"Chandigarh";1;0.0;0.0;0.0;0.0;0.1;22.6;6.1;29.2;32.7;29.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;50.5;34.0;0.8;0.0;0.3;0.0;0.0;0.0;0.0
"Chhattisgarh";"Balod";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.73814;18.3416;21.4913;0.502078;2.07199;1.77637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.486051;0.0502621;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Baloda Bazar";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.99475;2.48337;9.5431;0.0170145;0.561781;2.00287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.408628;0.994968;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Balrampur";1;0.0;0.0;0.0;0.0;0.0;0.151544;2.34087;0.0873243;0.0836087;0.582741;0.90659;1.12128;1.96141;0.0;2.3391;0.0;0.0;0.0;0.0;0.0;0.00120507;0.0;1.8197;10.6567;1.5238;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Bastar";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0127526;1.73338;20.8658;9.46666;11.3583;10.6178;0.536806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.210961;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Bemetara";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.13279;8.84513;3.37228;0.0;0.0;0.550566;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.64077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Bijapur";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.727492;0.586387;8.62265;16.314;12.3029;4.49502;0.0;0.0740691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Bilaspur";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.20881;0.577217;3.22501;0.0583444;0.000799107;10.8199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.13338;0.00719196;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Dantewada";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0301346;0.142275;5.18189;15.6625;9.06954;2.34848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Dhamtari";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.45268;9.03125;23.0109;9.39428;2.8868;1.54415;0.252076;0.0;0.0;0.0;0.0;0.0;0.0;0.0290754;0.10174;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Durg";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.96263;10.656;10.4657;0.0145847;0.00324105;0.0136298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.80455;0.0633127;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Gariyaband";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.55027;10.0235;32.6069;11.2617;3.23425;3.64365;0.35925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.966791;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Gaurella Pendra Marwahi";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.26314;1.45781;4.40723;2.53927;0.0;12.6465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.34102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Janjgir-Champa";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.12474;2.23719;10.7681;0.0;0.18363;7.87778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.18177;1.25367;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Jashpur";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3781;0.0786837;11.9319;2.70768;0.000998511;17.5827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.09377;2.30322;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Kabirdham";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.35774;3.75685;4.0413;0.694439;0.0;7.22643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.77781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Kanker";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.7538;14.9744;41.5939;8.2218;13.4008;5.99534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.270787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Kondagaon";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.86997;2.6628;49.0875;20.4192;8.19357;18.2578;1.17792;0.0;0.0;0.0;0.0;0.0;0.0;0.00376728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Korba";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.61129;0.980212;4.97273;0.227264;0.0;19.226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.250032;0.503116;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Korea";1;0.0;0.0;0.0;0.0;0.0;0.0;0.000617162;0.0;0.0208614;5.56209;5.27248;4.52389;1.95664;0.0;1.75953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.53208;0.113794;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Mahasamund";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.80581;4.84671;20.0492;0.276457;2.66691;1.34939;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00446455;0.641158;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Mungeli";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.23254;1.23132;3.94378;1.03732;0.0;9.65636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.57621;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Narayanpur";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.98641;1.08514;52.3761;21.9971;8.02281;9.48065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0333059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Raigarh";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.68757;0.937584;17.6796;0.0135569;0.217564;14.6202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.283411;2.08731;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Raipur";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.53418;9.69663;11.2302;0.0340515;0.00645846;0.0727225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.262386;0.00430564;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Rajnandgaon";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.72877;11.8955;14.4281;0.0255448;1.9507;1.14341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.97999;0.0850031;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Sukma";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11794;0.707091;12.1037;2.73308;1.40515;0.0;0.0190554;0.0;0.0;0.0;0.0;0.0;0.0;0.0331368;0.00629185;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Surajpur";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.65628;1.67055;4.17928;1.07867;0.0;7.19618;0.0;0.0;0.0;0.0;0.0;0.000461113;0.0;0.569337;1.14959;0.00435191;0.0;0.0;0.0;0.0;0.0;0.0
"Chhattisgarh";"Surguja";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.72945;0.112546;4.65097;0.64761;0.0;16.4738;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.152455;1.63927;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Dadra & Nagar Haveli";"Dadra And Nagar Haveli";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Daman & Diu";"Daman";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Daman & Diu";"Diu";1;0.0;0.0;0.0;0.0;0.0;0.0;2.76332;0.00142163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Delhi";"Central";1;0.0;0.0;0.0;0.0;0.0;4.197;0.0;16.8373;8.98662;2.3373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.26717;16.4507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Delhi";"East";1;0.0;0.0;0.0;0.0;0.0;0.200484;0.00248622;0.619652;0.42891;0.0446141;0.0;0.0;2.62935;0.0;0.0;0.0124311;0.0;0.0;0.0;0.879993;3.87083;2.05834;3.03676;2.84464;2.4893;0.410797;0.26966;0.439598;0.0;0.0;0.0
"Delhi";"New Delhi";1;0.0;0.0;0.0;0.0;0.0;4.40266;0.0;27.8783;14.957;1.53424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.95441;13.3381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Delhi";"North";1;0.0;0.0;0.0;0.0;0.0;1.4121;0.197694;2.13323;0.816205;0.154758;0.0;0.0;5.1256;0.0;0.0;0.696903;0.0;0.0;0.0;2.79311;2.61494;1.80543;4.42515;3.43323;10.3986;7.26458;3.13727;6.54552;0.0;0.0;0.0
"Delhi";"North East";1;0.0;0.0;0.0;0.0;0.0;4.4;0.0;16.3;7.9;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1;17.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Delhi";"North West";1;0.0;0.0;0.0;0.0;0.0;6.71802;0.0;39.9769;14.5229;2.26885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.84508;16.641;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Delhi";"Shahdara";1;0.0;0.0;0.0;0.0;0.0;4.4;0.0;16.3;7.9;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1;17.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Delhi";"South";1;0.0;0.0;0.0;0.0;0.0;0.625442;0.124955;3.83857;3.04845;0.0836157;0.0;0.0;1.71608;0.0;0.0;0.447664;0.0;0.0;0.0;0.972215;1.73074;3.19128;3.83341;2.80887;7.55227;3.45829;0.362073;1.93551;0.0;0.0;0.0
"Delhi";"South East";1;0.0;0.0;0.0;0.0;0.0;2.7;0.0;20.8;17.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Delhi";"South West";1;0.0;0.0;0.0;0.0;0.0;7.33969;0.0;43.8372;14.3454;3.08568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00576078;0.0;5.17714;23.3929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Delhi";"West";1;0.0;0.0;0.0;0.0;0.0;0.798857;0.260768;4.07776;1.4481;0.235888;0.0;0.0;2.07351;0.0;0.0;0.912688;0.0;0.0;0.0;0.813407;2.06282;2.92513;4.46631;2.69124;11.7459;6.64353;0.320266;3.34119;0.0;0.0;0.0
"Goa";"North Goa";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0218504;0.0;0.0;0.0;0.0;0.0;0.0;0.151632;0.0;0.0;0.0;0.0;0.0;0.588872;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Goa";"South Goa";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00777144;0.0;0.0;0.0;0.0;0.0;0.0;0.151693;0.0;0.0;0.0;0.0;0.0;0.559868;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Ahmadabad";1;0.0;0.0;0.0;0.0;0.0;0.0431695;0.930491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0285663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Amreli";1;0.0;0.0;0.0;0.0;0.0;0.00174215;0.423533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Anand";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Arvalli";1;0.0;0.0;0.0;0.0;0.0;0.262375;1.16169;0.0646795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Banas Kantha";1;0.0;0.0;0.0;0.0;0.00107741;0.931844;0.78602;0.801747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0748259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Bharuch";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.112149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Bhavnagar";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0748022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.39e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Botad";1;0.0;0.0;0.0;0.0;0.0;0.0;0.827286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.147898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Chhotaudepur";1;0.0;0.0;0.0;0.0;0.0;0.0;0.00586894;0.143248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.75253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Dang";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Devbhumi Dwarka";1;0.0;0.0;0.0;0.0;0.0;1.37587;2.35828;18.4628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Dohad";1;0.0;0.0;0.0;0.0;0.0;0.00220179;0.0;0.123411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.291112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Gandhinagar";1;0.0;0.0;0.0;0.0;0.0;0.029319;1.5016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Gir Somnath";1;0.0;0.0;0.0;0.0;0.0;0.0;2.05649;0.020634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Jamnagar";1;0.0;0.0;0.0;0.0;0.0;0.0672126;1.44448;3.63514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.921336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Junagadh";1;0.0;0.0;0.0;0.0;0.0;0.0;0.727265;0.137633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Kachchh";1;0.0;0.0;0.0;0.0;0.188348;0.153549;0.0715347;0.296358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Kheda";1;0.0;0.0;0.0;0.0;0.0;0.00299325;0.372777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Mahesana";1;0.0;0.0;0.0;0.0;0.0;0.00029239;1.83874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Mahisagar";1;0.0;0.0;0.0;0.0;0.0;0.106524;0.109416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Morbi";1;0.0;0.0;0.0;0.0;0.0;0.0569547;0.0742008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0836076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Narmada";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.285895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Navsari";1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Panch Mahals";1;0.0;0.0;0.0;0.0;0.0;0.0;0.000615918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.216379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Patan";1;0.0;0.0;0.0;0.0;0.0;0.104898;0.429194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Gujarat";"Porbandar";1;0.0;0.0;0.0;0.0;0.0;0.0954265;0.44457;15.5966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
